Date,nifty,ftse,nasdaq,nikkei,dax,s&p
10/18/2019,11661.85,7150.57,8089.54,22492.68,12633.6,2986.2
10/22/2019,11588.35,7212.49,8104.3,22548.9,12754.69,2995.99
10/23/2019,11604.1,7260.74,8119.79,22625.38,12798.19,3004.52
10/24/2019,11582.6,7328.25,8185.8,22750.6,12872.1,3010.29
10/25/2019,11583.9,7324.47,8243.12,22799.81,12894.51,3022.55
10/27/2019,11627.15,7324.47,8243.12,22799.81,12894.51,3022.55
10/29/2019,11786.85,7306.26,8276.85,22974.13,12939.62,3036.89
10/30/2019,11844.1,7330.78,8303.98,22843.12,12910.23,3046.77
10/31/2019,11877.45,7248.38,8292.36,22927.04,12866.79,3037.56
11/1/2019,11890.6,7302.42,8386.4,22850.77,12961.05,3066.91
11/4/2019,11941.3,7369.69,8433.2,22850.77,13136.28,3078.27
11/5/2019,11917.2,7388.08,8434.68,23251.99,13148.5,3074.62
11/6/2019,11966.05,7396.65,8410.63,23303.82,13179.89,3076.78
11/7/2019,12012.05,7406.41,8434.52,23330.32,13289.46,3085.18
11/8/2019,11908.15,7359.38,8475.31,23391.87,13228.56,3093.08
11/11/2019,11913.45,7328.54,8464.28,23331.84,13198.37,3087.01
11/13/2019,11840.45,7351.21,8482.1,23319.87,13230.07,3094.04
11/14/2019,11872.1,7292.76,8479.02,23141.55,13180.23,3096.63
11/15/2019,11895.45,7302.94,8540.83,23303.32,13241.75,3120.46
11/18/2019,11884.5,7307.7,8549.94,23416.76,13207.01,3122.03
11/19/2019,11940.1,7323.8,8570.66,23292.65,13221.12,3120.18
11/20/2019,11999.1,7262.49,8526.73,23148.57,13158.14,3108.46
11/21/2019,11968.4,7238.55,8506.21,23038.58,13137.7,3103.54
11/22/2019,11914.4,7326.81,8519.89,23112.88,13163.88,3110.29
11/25/2019,12073.75,7396.29,8632.49,23292.81,13246.45,3133.64
11/26/2019,12037.7,7403.14,8647.93,23373.32,13236.42,3140.52
11/27/2019,12100.7,7429.78,8705.17,23437.77,13287.07,3153.63
11/28/2019,12151.15,7416.43,8705.17,23409.14,13245.58,3153.63
11/29/2019,12056.05,7346.53,8665.47,23293.91,13236.38,3140.98
12/2/2019,12048.2,7285.94,8567.99,23529.5,12964.68,3113.87
12/3/2019,11994.2,7158.76,8520.64,23379.81,12989.29,3093.2
12/4/2019,12043.2,7188.5,8566.67,23135.23,13140.57,3112.76
12/5/2019,12018.4,7137.85,8570.7,23300.09,13054.8,3117.43
12/6/2019,11921.5,7239.66,8656.53,23354.4,13166.58,3145.91
12/9/2019,11937.5,7233.9,8621.83,23430.7,13105.61,3135.96
12/10/2019,11856.8,7213.76,8616.18,23410.19,13070.72,3132.52
12/11/2019,11910.15,7216.25,8654.05,23391.86,13146.74,3141.63
12/12/2019,11971.8,7273.47,8717.32,23424.81,13221.64,3168.57
12/13/2019,12086.7,7353.44,8734.88,24023.1,13282.72,3168.8
12/16/2019,12053.95,7519.05,8814.23,23952.35,13407.66,3191.45
12/17/2019,12165,7525.28,8823.36,24066.12,13287.83,3192.52
12/18/2019,12221.65,7540.75,8827.74,23934.43,13222.16,3191.14
12/19/2019,12259.7,7573.82,8887.22,23864.85,13211.96,3205.37
12/20/2019,12271.8,7582.48,8924.95,23816.63,13318.9,3221.22
12/23/2019,12262.75,7623.59,8945.65,23821.11,13300.98,3224.01
12/24/2019,12214.55,7632.24,8952.88,23830.58,13300.98,3223.38
12/26/2019,12126.55,7632.24,9022.39,23924.92,13300.98,3239.91
12/27/2019,12245.8,7644.9,9006.62,23837.72,13337.11,3240.02
12/30/2019,12255.85,7587.05,8945.99,23656.62,13249.01,3221.29
12/31/2019,12168.45,7542.44,8972.6,23656.62,13249.01,3230.78
1/1/2020,12182.5,7542.44,8972.6,23656.62,13249.01,3230.78
1/2/2020,12282.2,7604.3,9092.19,23656.62,13385.93,3257.85
1/3/2020,12226.65,7622.4,9020.77,23656.62,13219.14,3234.85
1/6/2020,11993.05,7575.34,9071.47,23204.86,13126.99,3246.28
1/7/2020,12052.95,7573.85,9068.58,23575.72,13226.83,3237.18
1/8/2020,12025.35,7574.93,9129.24,23204.76,13320.18,3253.05
1/9/2020,12215.9,7598.12,9203.43,23739.87,13495.06,3274.7
1/10/2020,12256.8,7587.85,9178.86,23850.57,13483.31,3265.35
1/13/2020,12329.55,7617.6,9273.93,23850.57,13451.52,3288.13
1/14/2020,12362.3,7622.35,9251.33,24025.17,13456.49,3283.15
1/15/2020,12343.3,7642.8,9258.69,23916.58,13432.3,3289.29
1/16/2020,12355.5,7609.81,9357.13,23933.13,13429.43,3316.81
1/17/2020,12352.35,7674.56,9388.94,24041.26,13526.13,3329.62
1/20/2020,12224.55,7651.44,9388.94,24083.51,13548.94,3329.62
1/21/2020,12169.85,7610.7,9370.81,23864.56,13555.87,3320.79
1/22/2020,12106.9,7571.92,9383.77,24031.35,13515.75,3321.75
1/23/2020,12180.35,7507.67,9402.48,23795.44,13388.42,3325.54
1/24/2020,12248.25,7585.98,9314.91,23827.18,13576.68,3295.47
1/27/2020,12119,7412.05,9139.31,23343.51,13204.77,3243.63
1/28/2020,12055.8,7480.69,9269.68,23215.71,13323.69,3276.24
1/29/2020,12129.5,7483.57,9275.16,23379.4,13345,3273.4
1/30/2020,12035.8,7381.96,9298.93,22977.75,13157.12,3283.66
1/31/2020,11962.1,7286.01,9150.94,23205.18,12981.97,3225.52
2/1/2020,11661.85,7286.01,9150.94,23205.18,12981.97,3225.52
2/3/2020,11707.9,7326.31,9273.4,22971.94,13045.19,3248.92
2/4/2020,11979.65,7439.82,9467.97,23084.59,13281.74,3297.59
2/5/2020,12089.15,7482.48,9508.68,23319.56,13478.33,3334.69
2/6/2020,12137.95,7504.79,9572.15,23873.59,13574.82,3345.78
2/7/2020,12098.35,7466.7,9520.51,23827.98,13513.81,3327.71
2/10/2020,12031.5,7446.88,9628.39,23685.98,13494.03,3352.09
2/11/2020,12107.9,7499.44,9638.94,23685.98,13627.84,3357.75
2/12/2020,12201.2,7534.37,9725.96,23861.21,13749.78,3379.45
2/13/2020,12174.65,7452.03,9711.97,23827.73,13745.43,3373.94
2/14/2020,12113.45,7409.13,9731.18,23687.59,13744.21,3380.16
2/17/2020,12045.8,7433.25,9731.18,23523.24,13783.89,3380.16
2/18/2020,11992.5,7382.01,9732.74,23193.8,13681.19,3370.29
2/19/2020,12125.9,7457.02,9817.18,23400.7,13789,3386.15
2/20/2020,12080.85,7436.64,9750.97,23479.15,13664,3373.23
2/24/2020,11829.4,7156.83,9221.28,23386.74,13035.24,3225.89
2/25/2020,11797.9,7017.88,8965.61,22605.41,12790.49,3128.21
2/26/2020,11678.5,7042.47,8980.77,22426.19,12774.88,3116.39
2/27/2020,11633.3,6796.4,8566.48,21948.23,12367.46,2978.76
2/28/2020,11201.75,6580.61,8567.37,21142.96,11890.35,2954.22
3/2/2020,11132.75,6654.89,8952.17,21344.08,11857.87,3090.23
3/3/2020,11303.3,6718.2,8684.09,21082.73,11985.39,3003.37
3/4/2020,11251,6815.59,9018.09,21100.06,12127.69,3130.12
3/5/2020,11269,6705.43,8738.59,21329.12,11944.72,3023.94
3/6/2020,10989.45,6462.55,8575.62,20749.75,11541.87,2972.37
3/9/2020,10451.45,5965.77,7950.68,19698.76,10625.02,2746.56
3/11/2020,10458.4,5876.52,7952.05,19416.06,10438.68,2741.38
3/12/2020,9590.15,5237.48,7201.8,18559.63,9161.13,2480.64
3/13/2020,9955.2,5366.11,7874.88,17431.05,9232.08,2711.02
3/16/2020,9197.4,5151.08,6904.59,17002.04,8742.25,2386.13
3/17/2020,8967.05,5294.9,7334.78,17011.53,8939.1,2529.19
3/18/2020,8468.8,5080.58,6989.84,16726.55,8441.71,2398.1
3/19/2020,8263.45,5151.61,7150.58,16552.83,8610.43,2409.39
3/20/2020,8745.45,5190.78,6879.52,16552.83,8928.95,2304.92
3/23/2020,7610.25,4993.89,6860.67,16887.78,8741.15,2237.4
3/24/2020,7801.05,5446.01,7417.86,18092.35,9700.57,2447.33
3/25/2020,8317.85,5688.2,7384.3,19546.63,9874.26,2475.56
3/26/2020,8641.45,5815.73,7797.54,18664.6,10000.96,2630.07
3/27/2020,8660.25,5510.33,7502.38,19389.43,9632.52,2541.47
3/30/2020,8281.1,5563.74,7774.15,19084.97,9815.97,2626.65
3/31/2020,8597.75,5671.96,7700.1,18917.01,9935.84,2584.59
4/1/2020,8253.8,5454.57,7360.58,18065.41,9544.75,2470.5
4/3/2020,8083.8,5415.5,7373.08,17820.19,9525.77,2488.65
4/7/2020,8792.2,5704.45,7887.26,18950.18,10356.7,2659.41
4/8/2020,8748.75,5677.73,8090.9,19353.24,10332.89,2749.98
4/9/2020,9111.9,5842.66,8153.57,19345.77,10564.74,2789.82
4/13/2020,8993.85,5842.66,8192.42,19043.4,10564.74,2761.63
4/15/2020,8925.3,5597.65,8393.18,19550.09,10279.76,2783.36
4/16/2020,8992.8,5628.43,8532.36,19290.2,10301.54,2799.55
4/17/2020,9266.75,5786.96,8650.14,19897.26,10625.78,2874.56
4/20/2020,9261.85,5812.83,8560.73,19669.12,10675.9,2823.16
4/21/2020,8981.45,5641.03,8263.23,19280.78,10249.85,2736.56
4/22/2020,9187.3,5770.63,8495.38,19137.95,10415.03,2799.31
4/23/2020,9313.9,5826.61,8494.75,19429.44,10513.79,2797.8
4/24/2020,9154.4,5752.23,8634.52,19262,10336.09,2836.74
4/27/2020,9282.3,5846.79,8730.16,19783.22,10659.99,2878.48
4/28/2020,9380.9,5958.5,8607.73,19771.19,10795.63,2863.39
4/29/2020,9553.35,6115.25,8914.71,19771.19,11107.74,2939.51
4/30/2020,9859.9,5901.21,8889.55,20193.69,10861.64,2912.43
5/4/2020,9293.5,5753.78,8710.72,19619.35,10466.8,2842.74
5/5/2020,9205.6,5849.42,8809.12,19619.35,10729.46,2868.44
5/6/2020,9270.9,5853.76,8854.39,19619.35,10606.2,2848.42
5/7/2020,9199.05,5935.98,8979.66,19674.77,10759.27,2881.19
5/8/2020,9251.5,5935.98,9121.32,20179.09,10904.48,2929.8
5/11/2020,9239.2,5939.73,9192.34,20390.66,10824.99,2930.32
5/12/2020,9196.55,5994.77,9002.55,20366.48,10819.5,2870.12
5/13/2020,9383.55,5904.05,8863.17,20267.05,10542.66,2820
5/14/2020,9142.75,5741.54,8943.72,19914.78,10337.02,2852.5
5/15/2020,9136.85,5799.77,9014.56,20037.47,10465.17,2863.7
5/18/2020,8823.25,6048.59,9234.83,20133.73,11058.87,2953.91
5/19/2020,8879.1,6002.23,9185.1,20433.45,11075.29,2922.94
5/20/2020,9066.55,6067.16,9375.78,20595.15,11223.71,2971.61
5/21/2020,9106.25,6015.25,9284.88,20552.31,11065.93,2948.51
5/22/2020,9039.25,5993.28,9324.59,20388.16,11073.87,2955.45
5/26/2020,9029.05,6067.76,9340.22,21271.17,11504.65,2991.77
5/27/2020,9314.95,6144.25,9412.36,21419.23,11657.69,3036.13
5/28/2020,9490.1,6218.79,9368.99,21916.31,11781.13,3029.73
5/29/2020,9580.3,6076.6,9489.87,21877.89,11586.85,3044.31
6/1/2020,9826.15,6166.42,9552.05,22062.39,11586.85,3055.73
6/2/2020,9979.1,6220.14,9608.38,22325.61,12021.28,3080.82
6/3/2020,10061.55,6382.41,9682.91,22613.76,12487.36,3122.87
6/4/2020,10029.1,6341.44,9615.81,22695.74,12430.56,3112.35
6/5/2020,10142.15,6484.3,9814.08,22863.73,12847.68,3193.93
6/8/2020,10167.45,6472.59,9924.75,23178.1,12819.59,3232.39
6/9/2020,10046.65,6335.72,9953.75,23091.03,12617.99,3207.18
6/10/2020,10116.15,6329.13,10020.35,23124.95,12530.16,3190.14
6/11/2020,9902,6076.7,9492.73,22472.91,11970.29,3002.1
6/12/2020,9972.9,6105.18,9588.81,22305.48,11949.28,3041.31
6/15/2020,9813.7,6064.7,9726.02,21530.95,11911.35,3066.59
6/16/2020,9914,6242.79,9895.87,22582.21,12315.66,3124.74
6/17/2020,9881.15,6253.25,9910.53,22455.76,12382.14,3113.49
6/18/2020,10091.65,6224.07,9943.05,22355.46,12281.53,3115.34
6/19/2020,10244.4,6292.6,9946.12,22478.79,12330.76,3097.74
6/22/2020,10311.2,6244.62,10056.47,22437.27,12262.97,3117.86
6/23/2020,10471,6320.12,10131.37,22549.05,12523.76,3131.29
6/24/2020,10305.3,6123.69,9909.17,22534.32,12093.94,3050.33
6/25/2020,10288.9,6147.14,10017,22259.79,12177.87,3083.76
6/26/2020,10383,6159.3,9757.22,22512.08,12089.39,3009.05
6/29/2020,10312.4,6225.77,9874.15,21995.04,12232.12,3053.24
6/30/2020,10302.1,6169.74,10058.76,22288.14,12310.93,3100.29
7/1/2020,10430.05,6157.96,10154.63,22121.73,12260.57,3115.86
7/2/2020,10551.7,6240.36,10207.63,22145.96,12608.46,3130.01
7/3/2020,10607.35,6157.3,10207.63,22306.48,12528.18,3130.01
7/6/2020,10763.65,6285.94,10433.65,22714.44,12733.45,3179.72
7/7/2020,10799.65,6189.9,10343.89,22614.69,12616.8,3145.32
7/8/2020,10705.75,6156.16,10492.5,22438.65,12494.81,3169.94
7/9/2020,10813.45,6049.62,10547.75,22529.29,12489.46,3152.05
7/10/2020,10768.05,6095.41,10617.44,22290.81,12633.71,3185.04
7/13/2020,10802.7,6176.19,10390.84,22784.74,12799.97,3155.22
7/14/2020,10607.35,6179.75,10488.58,22587.01,12697.36,3197.52
7/15/2020,10618.2,6292.65,10550.49,22945.5,12930.98,3226.56
7/16/2020,10739.95,6250.69,10473.83,22770.36,12874.97,3215.57
7/17/2020,10901.7,6290.3,10503.19,22696.42,12919.61,3224.73
7/20/2020,11022.2,6261.52,10767.09,22717.48,13046.92,3251.84
7/21/2020,11162.25,6269.73,10680.36,22884.22,13171.83,3257.3
7/22/2020,11132.6,6207.1,10706.13,22751.61,13104.25,3276.02
7/23/2020,11215.45,6211.44,10461.42,22751.61,13103.39,3235.66
7/24/2020,11194.15,6123.82,10363.18,22751.61,12838.06,3215.63
7/27/2020,11131.8,6104.88,10536.27,22715.85,12838.66,3239.41
7/28/2020,11300.55,6129.26,10402.09,22657.38,12835.28,3218.44
7/29/2020,11202.85,6131.46,10542.94,22397.11,12822.26,3258.44
7/30/2020,11102.15,5989.99,10587.81,22339.23,12379.65,3246.22
7/31/2020,11073.45,5897.76,10745.28,21710,12313.36,3271.12
8/3/2020,10891.6,6032.85,10902.8,22195.38,12646.98,3294.61
8/4/2020,11095.25,6036,10941.17,22573.66,12600.87,3306.51
8/5/2020,11101.65,6104.72,10998.4,22514.85,12660.25,3327.77
8/6/2020,11200.15,6026.94,11108.07,22418.15,12591.68,3349.16
8/7/2020,11214.05,6032.18,11010.98,22329.94,12674.88,3351.28
8/10/2020,11270.15,6050.59,10968.36,22329.94,12687.53,3360.47
8/11/2020,11322.5,6154.34,10782.82,22750.24,12946.89,3333.69
8/12/2020,11308.4,6280.12,11012.24,22843.96,13058.63,3380.35
8/13/2020,11300.45,6185.62,11042.5,23249.61,12993.71,3373.43
8/14/2020,11178.4,6090.04,11019.3,23289.36,12901.34,3372.85
8/17/2020,11247.1,6127.44,11129.72,23096.75,12920.66,3381.99
8/18/2020,11385.35,6076.62,11210.84,23051.08,12881.76,3389.78
8/19/2020,11408.4,6111.98,11146.46,23110.61,12977.33,3374.85
8/20/2020,11312.2,6013.34,11264.95,22880.62,12830,3385.51
8/21/2020,11371.6,6001.89,11311.8,22920.3,12764.8,3397.16
8/24/2020,11466.45,6104.73,11379.72,22985.51,13066.54,3431.28
8/25/2020,11472.25,6037.01,11466.47,23296.77,13061.62,3443.62
8/26/2020,11549.6,6045.6,11665.06,23290.86,13190.15,3478.73
8/27/2020,11559.25,5999.99,11625.34,23208.86,13096.36,3484.55
8/28/2020,11647.6,5963.57,11695.63,22882.65,13033.2,3508.01
8/31/2020,11387.5,5963.57,11775.46,23139.76,12945.38,3500.31
9/1/2020,11470.25,5862.05,11939.67,23138.07,12974.25,3526.65
9/2/2020,11535,5940.95,12056.44,23247.15,13243.43,3580.84
9/3/2020,11527.45,5850.86,11458.1,23465.53,13057.77,3455.06
9/4/2020,11333.85,5799.08,11313.13,23205.43,12842.66,3426.96
9/7/2020,11355.05,5937.4,11313.13,23089.95,13100.28,3426.96
9/8/2020,11317.35,5930.3,10847.69,23274.13,12968.33,3331.84
9/9/2020,11278,6012.84,11141.56,23032.54,13237.21,3398.96
9/10/2020,11449.25,6003.32,10919.59,23235.47,13208.89,3339.19
9/11/2020,11464.45,6032.09,10853.54,23406.49,13202.84,3340.97
9/14/2020,11440.05,6026.25,11056.65,23559.3,13193.66,3383.54
9/15/2020,11521.8,6105.54,11190.32,23454.89,13217.67,3401.2
9/16/2020,11604.55,6078.48,11050.47,23475.53,13255.37,3385.49
9/17/2020,11516.1,6049.92,10910.28,23319.37,13208.12,3357.01
9/18/2020,11504.95,6007.05,10793.28,23360.3,13116.25,3319.47
9/21/2020,11250.55,5804.29,10778.94,23360.3,12542.44,3281.06
9/22/2020,11153.65,5829.46,10963.77,23360.3,12594.39,3315.57
9/23/2020,11131.85,5899.26,10633.15,23346.49,12642.97,3236.92
9/24/2020,10805.55,5822.78,10672.43,23087.82,12606.57,3246.59
9/25/2020,11050.25,5842.67,10913.73,23204.62,12469.2,3298.46
9/28/2020,11227.55,5927.93,11117.7,23511.62,12870.87,3351.6
9/29/2020,11222.4,5897.5,11085.42,23539.1,12825.82,3335.47
9/30/2020,11247.55,5866.1,11167.68,23185.12,12760.73,3363
10/1/2020,11416.95,5879.45,11326.61,23185.12,12730.77,3380.8
10/5/2020,11503.35,5942.94,11332.58,23312.14,12828.31,3408.63
10/6/2020,11662.4,5949.94,11154.7,23433.73,12906.02,3360.95
10/7/2020,11738.85,5946.25,11364.7,23422.82,12928.57,3419.45
10/8/2020,11834.6,5978.03,11421.08,23647.07,13042.21,3446.83
10/9/2020,11914.2,6016.65,11580.04,23619.69,13051.23,3477.13
10/12/2020,11930.95,6001.38,11876.36,23558.69,13138.41,3534.22
10/13/2020,11934.5,5969.71,11864,23601.78,13018.99,3511.93
10/14/2020,11971.05,5935.06,11768.83,23626.73,13028.06,3488.67
10/15/2020,11680.35,5832.52,11713.97,23507.23,12703.75,3483.34
10/16/2020,11762.45,5919.58,11671.66,23410.63,12908.99,3483.81
10/19/2020,11873.05,5884.65,11478.98,23671.13,12854.66,3426.92
10/20/2020,11896.8,5889.22,11516.49,23567.04,12736.95,3443.12
10/21/2020,11937.65,5776.5,11484.69,23639.46,12557.64,3435.56
10/22/2020,11896.45,5785.65,11506.01,23474.27,12543.06,3453.49
10/23/2020,11930.35,5860.28,11548.28,23516.59,12645.75,3465.39
10/26/2020,11767.75,5792.01,11358.94,23494.34,12177.18,3400.97
10/27/2020,11889.4,5728.99,11431.35,23485.8,12063.57,3390.68
10/28/2020,11729.6,5582.8,11004.87,23418.51,11560.51,3271.03
10/29/2020,11670.8,5581.75,11185.59,23331.94,11598.07,3310.11
10/30/2020,11642.4,5577.27,10911.59,22977.13,11556.48,3269.96
11/2/2020,11669.15,5654.97,10957.61,23295.48,11788.28,3310.24
11/3/2020,11813.5,5786.77,11160.57,23295.48,12088.98,3369.16
11/4/2020,11908.5,5883.26,11590.78,23695.23,12324.22,3443.44
11/5/2020,12120.3,5906.18,11890.93,24105.28,12568.09,3510.45
11/6/2020,12263.55,5910.02,11895.23,24325.23,12480.02,3509.44
11/9/2020,12461.05,6186.29,11713.78,24839.84,13095.97,3550.5
11/10/2020,12631.1,6296.85,11553.86,24905.59,13163.11,3545.53
11/11/2020,12749.15,6382.1,11786.43,25349.6,13216.18,3572.66
11/12/2020,12690.8,6338.94,11709.59,25520.88,13052.95,3537.01
11/13/2020,12719.95,6316.39,11829.29,25385.87,13076.72,3585.15
11/14/2020,12780.25,6316.39,11829.29,25385.87,13076.72,3585.15
11/17/2020,12874.2,6365.33,11899.34,26014.62,13133.47,3609.53
11/18/2020,12938.25,6385.24,11801.6,25728.14,13201.89,3567.79
11/19/2020,12771.7,6334.35,11904.71,25634.34,13086.16,3581.87
11/20/2020,12859.05,6351.45,11854.97,25527.37,13137.25,3557.54
11/23/2020,12926.45,6333.84,11880.63,25527.37,13126.97,3577.59
11/24/2020,13055.15,6432.17,12037.33,26165.59,13292.44,3635.41
11/25/2020,12858.4,6391.09,12094.4,26296.86,13289.8,3629.65
11/26/2020,12987,6362.93,12094.4,26537.31,13286.57,3629.65
11/27/2020,12968.95,6367.58,12205.85,26644.71,13335.68,3638.35
12/1/2020,13109.05,6384.73,12355.11,26787.54,13382.3,3662.45
12/2/2020,13113.75,6463.39,12349.37,26800.98,13313.24,3669.01
12/3/2020,13133.9,6490.27,12377.18,26809.37,13252.86,3666.72
12/4/2020,13258.55,6550.23,12464.23,26751.24,13298.96,3699.12
12/7/2020,13355.75,6555.39,12519.95,26547.44,13271,3691.96
12/8/2020,13392.95,6558.82,12582.77,26467.08,13278.49,3702.25
12/9/2020,13529.1,6564.29,12338.95,26817.94,13340.26,3672.82
12/10/2020,13478.3,6599.76,12405.81,26756.24,13295.73,3668.1
12/11/2020,13513.85,6546.75,12377.87,26652.52,13114.3,3663.46
12/14/2020,13558.15,6531.83,12440.04,26732.44,13223.16,3647.49
12/15/2020,13567.85,6513.32,12595.06,26687.84,13362.87,3694.62
12/16/2020,13682.7,6570.91,12658.19,26757.4,13565.98,3701.17
12/17/2020,13740.7,6551.06,12764.75,26806.67,13667.25,3722.48
12/18/2020,13760.55,6529.18,12755.64,26763.39,13630.51,3709.41
12/21/2020,13328.4,6416.32,12742.52,26714.42,13246.3,3694.92
12/22/2020,13466.3,6453.16,12807.92,26436.39,13418.11,3687.26
12/23/2020,13601.1,6495.75,12771.11,26524.79,13587.23,3690.01
12/24/2020,13749.25,6502.11,12804.73,26668.35,13587.23,3703.06
12/28/2020,13873.2,6502.11,12899.42,26854.03,13790.29,3735.36
12/29/2020,13932.6,6602.65,12850.22,27568.15,13761.38,3727.04
12/30/2020,13981.95,6555.82,12870,27444.17,13718.78,3732.04
12/31/2020,13981.75,6460.52,12888.28,27444.17,13718.78,3756.07
1/1/2021,14018.5,6460.52,12888.28,27444.17,13718.78,3756.07
1/4/2021,14132.9,6571.88,12698.45,27258.38,13726.74,3700.65
1/5/2021,14199.5,6612.25,12818.96,27158.63,13651.22,3726.86
1/6/2021,14146.25,6841.86,12740.79,27055.94,13891.97,3748.14
1/7/2021,14137.35,6856.96,13067.48,27490.13,13968.24,3803.79
1/8/2021,14347.25,6873.26,13201.97,28139.03,14049.53,3824.68
1/11/2021,14484.75,6798.48,13036.43,28139.03,13936.66,3799.61
1/12/2021,14563.45,6754.11,13072.43,28164.34,13925.06,3801.19
1/13/2021,14564.85,6745.52,13128.95,28456.59,13939.71,3809.84
1/14/2021,14595.6,6801.96,13112.64,28698.26,13988.7,3795.54
1/15/2021,14433.7,6735.71,12998.5,28519.18,13787.73,3768.25
1/18/2021,14281.3,6720.65,12998.5,28242.21,13848.35,3768.25
1/19/2021,14521.15,6712.95,13197.18,28633.46,13815.06,3798.91
1/20/2021,14644.7,6740.39,13457.25,28523.26,13921.37,3851.85
1/21/2021,14590.35,6715.42,13530.92,28756.86,13906.67,3853.07
1/22/2021,14371.9,6695.07,13543.06,28631.45,13873.97,3841.47
1/25/2021,14238.9,6638.85,13635.99,28822.29,13643.95,3855.36
1/27/2021,13967.5,6567.37,13270.6,28635.21,13620.46,3750.77
1/28/2021,13817.55,6526.15,13337.16,28197.42,13665.93,3787.38
1/29/2021,13634.6,6407.46,13070.7,27663.39,13432.87,3714.24
2/1/2021,14281.2,6466.42,13403.39,28091.05,13622.02,3773.86
2/2/2021,14647.85,6516.65,13612.78,28362.17,13835.16,3826.31
2/3/2021,14789.95,6507.82,13610.54,28646.5,13933.63,3830.17
2/4/2021,14895.65,6503.72,13777.74,28341.95,14060.29,3871.74
2/5/2021,14924.25,6489.33,13856.3,28779.19,14056.72,3886.83
2/8/2021,15115.8,6523.53,13987.64,29388.5,14059.91,3915.59
2/9/2021,15109.3,6531.56,14007.7,29505.93,14011.8,3911.23
2/10/2021,15106.5,6524.36,13972.53,29562.93,13932.97,3909.88
2/11/2021,15173.3,6528.72,14025.77,29562.93,14040.91,3916.38
2/12/2021,15163.3,6589.79,14095.47,29520.07,14049.89,3934.83
2/15/2021,15314.7,6756.11,14095.47,30084.15,14109.48,3934.83
2/16/2021,15313.45,6748.86,14047.5,30467.75,14064.6,3932.59
2/17/2021,15208.9,6710.9,13965.5,30292.19,13909.27,3931.33
2/18/2021,15118.95,6617.15,13865.36,30236.09,13886.93,3913.97
2/19/2021,14981.75,6624.02,13874.47,30017.92,13993.23,3906.71
2/22/2021,14675.7,6612.24,13533.05,30156.03,13950.04,3876.5
2/23/2021,14707.8,6625.94,13465.2,30156.03,13864.81,3881.37
2/24/2021,14982,6658.97,13597.97,29671.7,13976,3925.43
2/25/2021,15097.35,6651.96,13119.43,30168.27,13879.33,3829.34
2/26/2021,14529.15,6483.43,13192.35,28966.01,13786.29,3811.15
3/1/2021,14761.55,6588.53,13588.83,29663.5,14012.82,3901.82
3/2/2021,14919.1,6613.75,13358.79,29408.17,14039.8,3870.29
3/3/2021,15245.6,6675.47,12997.75,29559.1,14080.03,3819.72
3/4/2021,15080.75,6650.88,12723.47,28930.11,14056.34,3768.47
3/5/2021,14938.1,6630.52,12920.15,28864.32,13920.69,3841.94
3/8/2021,14956.2,6719.13,12609.16,28743.25,14380.91,3821.35
3/9/2021,15098.4,6730.34,13073.82,29027.94,14437.94,3875.44
3/10/2021,15174.8,6725.6,13068.83,29036.56,14540.25,3898.81
3/12/2021,15030.95,6761.47,13319.86,29717.83,14502.39,3943.34
3/15/2021,14929.5,6749.7,13459.71,29766.97,14461.42,3968.94
3/16/2021,14910.45,6803.61,13471.57,29921.09,14557.58,3962.71
3/17/2021,14721.3,6762.67,13525.2,29914.33,14596.61,3974.12
3/18/2021,14557.85,6779.68,13116.17,30216.75,14775.52,3915.46
3/19/2021,14744,6708.71,13215.24,29792.05,14621,3913.1
3/22/2021,14736.4,6726.1,13377.54,29174.15,14657.21,3940.59
3/23/2021,14814.75,6699.19,13227.7,28995.92,14662.02,3910.52
3/24/2021,14549.4,6712.89,12961.89,28405.52,14610.39,3889.14
3/25/2021,14324.9,6674.83,12977.68,28729.88,14621.36,3909.52
3/26/2021,14507.3,6740.59,13138.72,29176.7,14748.94,3974.54
3/30/2021,14845.1,6772.12,13045.39,29432.7,15008.61,3958.55
3/31/2021,14690.7,6713.63,13246.87,29178.8,15008.34,3972.89
4/1/2021,14867.35,6737.3,13480.11,29388.87,15107.17,4019.87
4/5/2021,14637.8,6737.3,13705.59,30089.25,15107.17,4077.91
4/6/2021,14683.5,6823.55,13698.38,29696.63,15212.68,4073.94
4/7/2021,14819.05,6885.32,13688.84,29730.79,15176.36,4079.95
4/8/2021,14873.8,6942.22,13829.31,29708.98,15202.68,4097.17
4/9/2021,14834.85,6915.75,13900.19,29768.06,15234.16,4128.8
4/12/2021,14310.8,6889.12,13850,29538.73,15215,4127.99
4/13/2021,14504.8,6890.49,13996.1,29751.61,15234.36,4141.59
4/15/2021,14581.45,6983.5,14038.76,29642.69,15255.33,4170.42
4/16/2021,14617.85,7019.53,14052.34,29683.37,15459.75,4185.47
4/19/2021,14359.45,7000.08,13914.77,29685.37,15368.39,4163.26
4/20/2021,14296.4,6859.87,13786.27,29100.38,15129.51,4134.94
4/22/2021,14406.15,6938.24,13818.41,29188.17,15320.52,4134.98
4/23/2021,14341.35,6938.56,14016.81,29020.63,15279.62,4180.17
4/26/2021,14485,6963.12,14138.78,29126.23,15296.34,4187.62
4/27/2021,14653.05,6944.97,14090.22,28991.89,15249.27,4186.72
